"No.","Time","Source","Destination","Protocol","Length","Info"
"65","5.569356067","10.0.0.1","10.0.0.7","TCP","74","52904  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2449757738 TSecr=0 WS=512"
"66","5.594371704","10.0.0.7","10.0.0.1","TCP","74","5201  >  52904 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2177872086 TSecr=2449757738 WS=512"
"67","5.594385497","10.0.0.1","10.0.0.7","TCP","66","52904  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2449757763 TSecr=2177872086"
"68","5.594405306","10.0.0.1","10.0.0.7","iPerf3","103","52904  >  5201 Cookie: ""fe465yrq64exbucu5zzdxqomtpxhdkq6b3dv"""
"69","5.594913741","10.0.0.1","10.0.0.7","TCP","74","52916  >  5201 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM TSval=2449757764 TSecr=0 WS=512"
"70","5.602731921","10.0.0.1","10.0.0.7","TCP","66","52814  >  5201 [ACK] Seq=208 Ack=3 Win=42496 Len=0 TSval=2449757772 TSecr=2177872053"
"71","5.636289161","10.0.0.7","10.0.0.1","TCP","66","5201  >  52904 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2177872128 TSecr=2449757763"
"72","5.636313910","10.0.0.7","10.0.0.1","TCP","74","5201  >  52916 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM TSval=2177872128 TSecr=2449757764 WS=512"
"73","5.636320411","10.0.0.1","10.0.0.7","TCP","66","52916  >  5201 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=2449757805 TSecr=2177872128"
"74","5.636331446","10.0.0.1","10.0.0.7","iPerf3","103","52916  >  5201 Cookie: ""fe465yrq64exbucu5zzdxqomtpxhdkq6b3dv"""
"75","5.710245666","10.0.0.7","10.0.0.1","TCP","66","5201  >  52916 [ACK] Seq=1 Ack=38 Win=43520 Len=0 TSval=2177872202 TSecr=2449757805"
"76","5.710892052","10.0.0.7","10.0.0.1","iPerf3","67","5201  >  52814 TEST_START(1)"
"77","5.710907975","10.0.0.1","10.0.0.7","TCP","66","52814  >  5201 [ACK] Seq=208 Ack=4 Win=42496 Len=0 TSval=2449757880 TSecr=2177872203"
"78","5.710920448","10.0.0.7","10.0.0.1","iPerf3","67","5201  >  52814 TEST_RUNNING(2)"
"79","5.710923366","10.0.0.1","10.0.0.7","TCP","66","52814  >  5201 [ACK] Seq=208 Ack=5 Win=42496 Len=0 TSval=2449757880 TSecr=2177872203"
"80","5.711217703","10.0.0.1","10.0.0.7","TCP","7306","52818  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872053"
"81","5.711232561","10.0.0.1","10.0.0.7","TCP","7306","52818  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872053"
"82","5.711287630","10.0.0.1","10.0.0.7","TCP","7306","52836  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872056"
"83","5.711292700","10.0.0.1","10.0.0.7","TCP","7306","52836  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872056"
"84","5.711332996","10.0.0.1","10.0.0.7","TCP","7306","52834  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872055"
"85","5.711337867","10.0.0.1","10.0.0.7","TCP","7306","52834  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872055"
"86","5.711376148","10.0.0.1","10.0.0.7","TCP","7306","52860  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872059"
"87","5.711380225","10.0.0.1","10.0.0.7","TCP","7306","52860  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872059"
"88","5.711397750","10.0.0.1","10.0.0.7","TCP","7306","52868  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872059"
"89","5.711405192","10.0.0.1","10.0.0.7","TCP","7306","52868  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872059"
"90","5.711440098","10.0.0.1","10.0.0.7","TCP","7306","52880  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872060"
"91","5.711444080","10.0.0.1","10.0.0.7","TCP","7306","52880  >  5201 [PSH, ACK] Seq=7278 Ack=1 Win=42496 Len=7240 TSval=2449757880 TSecr=2177872060"
"92","5.711488883","10.0.0.1","10.0.0.7","TCP","2962","52916  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=2896 TSval=2449757880 TSecr=2177872202"
"93","5.711492738","10.0.0.1","10.0.0.7","TCP","2962","52916  >  5201 [PSH, ACK] Seq=2934 Ack=1 Win=42496 Len=2896 TSval=2449757880 TSecr=2177872202"
"94","5.711745382","10.0.0.1","10.0.0.7","TCP","7306","52850  >  5201 [PSH, ACK] Seq=38 Ack=1 Win=42496 Len=7240 TSval=2449757881 TSecr=2177872057"
