"No.","Time","Source","Destination","Protocol","Length","Info"
"115","8.800368284","10.0.0.1","10.0.0.7","TCP","14546","40558  >  5201 [PSH, ACK] Seq=43478 Ack=1 Win=42496 Len=14480 TSval=2448097498 TSecr=2176211821"
"116","8.801208386","10.0.0.1","10.0.0.7","TCP","1514","40610  >  5201 [ACK] Seq=14518 Ack=1 Win=42496 Len=1448 TSval=2448097499 TSecr=2176211813"
"117","8.802052621","10.0.0.7","10.0.0.1","TCP","66","5201  >  40570 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2176211822 TSecr=2448097493"
"118","8.802063281","10.0.0.1","10.0.0.7","TCP","10202","40570  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2448097499 TSecr=2176211822"
"119","8.803262050","10.0.0.7","10.0.0.1","TCP","66","5201  >  40570 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2176211824 TSecr=2448097493"
"120","8.803271241","10.0.0.1","10.0.0.7","TCP","10202","40570  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2448097501 TSecr=2176211824"
"121","8.803341942","10.0.0.1","10.0.0.7","TCP","7306","40568  >  5201 [PSH, ACK] Seq=36238 Ack=1 Win=42496 Len=7240 TSval=2448097501 TSecr=2176211819"
"122","8.805686522","10.0.0.7","10.0.0.1","TCP","66","5201  >  40582 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2176211826 TSecr=2448097493"
"123","8.805697385","10.0.0.1","10.0.0.7","TCP","10202","40582  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2448097503 TSecr=2176211826"
"124","8.810530932","10.0.0.7","10.0.0.1","TCP","66","5201  >  40582 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2176211831 TSecr=2448097493"
"125","8.810540166","10.0.0.1","10.0.0.7","TCP","10202","40582  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2448097508 TSecr=2176211831"
"126","8.814163856","10.0.0.7","10.0.0.1","TCP","66","5201  >  40594 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2176211834 TSecr=2448097493"
"127","8.814173936","10.0.0.1","10.0.0.7","TCP","10202","40594  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2448097511 TSecr=2176211834"
"128","8.816598188","10.0.0.7","10.0.0.1","TCP","66","5201  >  40594 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2176211837 TSecr=2448097494"
"129","8.816622280","10.0.0.1","10.0.0.7","TCP","10202","40594  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2448097514 TSecr=2176211837"
"130","8.819019860","10.0.0.7","10.0.0.1","TCP","66","5201  >  40596 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2176211839 TSecr=2448097494"
"131","8.819041184","10.0.0.1","10.0.0.7","TCP","10202","40596  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2448097516 TSecr=2176211839"
"132","8.820235337","10.0.0.7","10.0.0.1","TCP","66","5201  >  40596 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2176211841 TSecr=2448097494"
"133","8.820248617","10.0.0.1","10.0.0.7","TCP","10202","40596  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2448097518 TSecr=2176211841"
"134","8.828725999","10.0.0.7","10.0.0.1","TCP","66","5201  >  40608 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2176211849 TSecr=2448097494"
"135","8.828751128","10.0.0.1","10.0.0.7","TCP","10202","40608  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2448097526 TSecr=2176211849"
"136","8.829918081","10.0.0.7","10.0.0.1","TCP","66","5201  >  40608 [ACK] Seq=1 Ack=14518 Win=64000 Len=0 TSval=2176211850 TSecr=2448097494"
"137","8.829940789","10.0.0.1","10.0.0.7","TCP","10202","40608  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2448097527 TSecr=2176211850"
"138","8.833558400","10.0.0.7","10.0.0.1","TCP","66","5201  >  40610 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2176211854 TSecr=2448097494"
"139","8.833573550","10.0.0.1","10.0.0.7","TCP","10202","40610  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2448097531 TSecr=2176211854"
"140","8.834759567","10.0.0.7","10.0.0.1","TCP","66","5201  >  40610 [ACK] Seq=1 Ack=14518 Win=64000 Len=0 TSval=2176211855 TSecr=2448097494"
"141","8.834778769","10.0.0.1","10.0.0.7","TCP","10202","40610  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2448097532 TSecr=2176211855"
"142","8.835980457","10.0.0.7","10.0.0.1","TCP","66","5201  >  40624 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2176211856 TSecr=2448097494"
"143","8.835994793","10.0.0.1","10.0.0.7","TCP","10202","40624  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2448097533 TSecr=2176211856"
"144","8.837183233","10.0.0.7","10.0.0.1","TCP","66","5201  >  40624 [ACK] Seq=1 Ack=14518 Win=64000 Len=0 TSval=2176211857 TSecr=2448097494"
"145","8.837211070","10.0.0.1","10.0.0.7","TCP","10202","40624  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2448097534 TSecr=2176211857"
"146","8.837220373","10.0.0.1","10.0.0.7","TCP","66","40544  >  5201 [ACK] Seq=208 Ack=5 Win=42496 Len=0 TSval=2448097535 TSecr=2176211816"
"147","8.843247917","10.0.0.7","10.0.0.1","TCP","66","5201  >  40630 [ACK] Seq=1 Ack=7278 Win=56832 Len=0 TSval=2176211864 TSecr=2448097494"
"148","8.843263409","10.0.0.1","10.0.0.7","TCP","10202","40630  >  5201 [PSH, ACK] Seq=15966 Ack=1 Win=42496 Len=10136 TSval=2448097541 TSecr=2176211864"
"149","8.844458601","10.0.0.7","10.0.0.1","TCP","66","5201  >  40630 [ACK] Seq=1 Ack=14518 Win=70656 Len=0 TSval=2176211865 TSecr=2448097494"
"150","8.844475691","10.0.0.1","10.0.0.7","TCP","10202","40630  >  5201 [PSH, ACK] Seq=26102 Ack=1 Win=42496 Len=10136 TSval=2448097542 TSecr=2176211865"
"151","8.845667266","10.0.0.7","10.0.0.1","TCP","66","5201  >  40558 [ACK] Seq=1 Ack=36238 Win=93696 Len=0 TSval=2176211866 TSecr=2448097494"
"152","8.845682645","10.0.0.1","10.0.0.7","TCP","21786","40558  >  5201 [PSH, ACK] Seq=57958 Ack=1 Win=42496 Len=21720 TSval=2448097543 TSecr=2176211866"
"153","8.847610307","10.0.0.7","10.0.0.1","TCP","66","5201  >  40568 [ACK] Seq=1 Ack=24654 Win=68096 Len=0 TSval=2176211868 TSecr=2448097495"
"154","8.847624261","10.0.0.1","10.0.0.7","TCP","14546","40568  >  5201 [PSH, ACK] Seq=43478 Ack=1 Win=42496 Len=14480 TSval=2448097545 TSecr=2176211868"
"155","8.849304801","10.0.0.7","10.0.0.1","TCP","66","5201  >  40568 [ACK] Seq=1 Ack=36238 Win=93696 Len=0 TSval=2176211870 TSecr=2448097496"
"156","8.849321853","10.0.0.1","10.0.0.7","TCP","21786","40568  >  5201 [PSH, ACK] Seq=57958 Ack=1 Win=42496 Len=21720 TSval=2448097547 TSecr=2176211870"
